,id,title,overview,release_date,vote_average,vote_count,genre
8856,1258626,Face Off 7: One Wish,"A wealthy 73-year-old grandmother - a single mother who raised five grown children on her own. As they grew up, each person built their own lives and families. Suddenly, a crisis strikes, revealing hidden corners, sorrows, worries, and burdens deeply embedded in the mother's heart. Who bears the responsibility?",4/26/2024,7.333,3,"['Family', 'Drama']"
8857,520360,King of Thieves,"London, England, April 2015. Brian Reader, a retired thief, gathers an unlikely gang of burglars to perpetrate the biggest and boldest heist in British history. The thieves assault the Hatton Garden Safe Deposit Company and escape with millions in goods and money. But soon the cracks between the gang members begin to appear when they discuss how to share the loot.",9/4/2018,5.5,422,"['Crime', 'Drama']"
8858,529983,The Poison Rose,"A down-on-his-luck PI is hired by his old flame to investigate a murder. But while the case at first appears routine, it slowly reveals itself to be a complex interwoven web of crimes, suspects and dead bodies.",5/23/2019,4.637,346,"['Thriller', 'Crime']"
8859,325789,The Infiltrator,A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.,7/13/2016,6.7,1670,"['Crime', 'Drama', 'Thriller']"
8860,117691,Gangs of Wasseypur - Part 1,"In 1970s India, Sardar Khan vows to take revenge on the man who killed his father decades earlier.",6/22/2012,7.1,366,"['Action', 'Thriller', 'Crime']"
8861,3109,The Quiet Man,"An American man returns to the village of his birth in Ireland, where he finds love and conflict.",7/21/1952,7.3,532,"['Romance', 'Comedy', 'Drama']"
8862,1226293,Salitan,A suspicious wife follows her husband in Bali. She meets a dashing man who captures her heart. She soon wants her husband to really have an affair to alleviate the guilt she is feeling.,2/16/2024,3,3,"['Drama', 'Romance']"
8863,19403,The Mechanic,"Arthur Bishop is a veteran hit man who, owing to his penchant for making his targets' deaths seem like accidents, thinks himself an artist. It's made him very rich, but as he hits middle age, he's so depressed and lonely that he takes on one of his victim's sons, Steve McKenna, as his apprentice. Arthur puts him through a rigorous training period and brings him on several hits. As Steven improves, Arthur worries that he'll discover who killed his father.",10/6/1972,6.7,294,"['Action', 'Thriller']"
8864,26550,Little Lips,"A writer returns home to his estate after service in World War I. He has developed a very bad case of depression due to a war wound concerning his genitalia. He contemplates suicide, but recovers after becoming interested in his caretaker's 12 year-old war orphan niece, who now lives in the manor.",2/8/1978,5.4,24,['Drama']
8865,321494,The Man with the Iron Fists 2,"When a stranger, Thaddeus, is found badly wounded near the village, miner Li Kung and his wife Ah Ni offer him refuge. As he heals, he becomes entrenched in a conflict that pits the townsfolk against the evil Master Ho, his nefarious Beetle Clan and the terrifying Lord Pi.",3/10/2015,5.4,253,"['Action', 'Adventure']"
8866,1852,World Trade Center,"Two police officers struggle to survive when they become trapped beneath the rubble of the World Trade Center on September 11, 2001.",8/9/2006,6.1,1663,"['Drama', 'History', 'Thriller']"
8867,433251,Naked,"Following a wild night out with his best man, Rob Anderson wakes up to find himself naked in an elevator on the morning of his wedding day and is forced to relive the morning over and over again.",8/11/2017,5.8,1278,['Comedy']
8868,28055,Blood and Black Lace,"Isabella, a young model, is murdered by a mysterious masked figure at a fashion house in Rome. When her diary, which details the house employees' many vices, disappears, the masked killer begins killing off all the models in and around the house to find it.",4/10/1964,7.3,416,"['Horror', 'Thriller', 'Mystery']"
8869,993729,South Park the Streaming Wars Part 2,A drought has brought the town of South Park to the brink of disaster.,7/13/2022,7.2,156,"['Animation', 'Comedy', 'TV Movie']"
8870,28298,Eugenie de Sade,"Eugenie, a beautiful but shy young girl, lives with her stepfather, a famous writer specializing in stories of erotica. One day she happens to read one of his ""erotic"" books and its power so affects her that begins to find herself sexually attracted to her stepfather. He notices this, and eventually brings her into his dark world of sexual perversion and murder.",4/5/1973,5.7,34,"['Drama', 'Thriller', 'Horror']"
8871,49397,Death Rides a Horse,"Bill Meceita, a boy whose family was murdered in front of him by a gang, sets out 15 years later to exact revenge. On his journey, he finds himself continually sparring and occasionally cooperating with Ryan, a gunfighter on his own quest for vengeance, who knows more than he says about Bill's tragedy.",8/31/1967,7,206,['Western']
8872,280391,Animal Kingdom: Let's Go Ape,"Based on the novel 'Evolution Man' by Roy Lewis, this tells the story about the first man - young Edward - to descend from apes. Edward is ejected by his tribe, but is very resourceful. He learns to walk, discovers fire, manages to hunt - and we follow him as he evolves. He has a generous nature, and search for true humanity - a world where we don't eat our fathers.",4/8/2015,5.2,353,"['Adventure', 'Comedy', 'Animation']"
8873,89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,"Dr. Raichi is one of the only survivors of the Tuffles, a race that once lived on Planet Plant before the coming of the Saiyans. The Saiyans not only massacred the entire Tuffle race, but also stole their technology and conquered the planet, renaming it Planet Vegeta in honor of their king. Raichi managed to escape with a capsule and found refuge on the Dark Planet, a world at the end of the universe. His only wish is to eradicate the last remaining Saiyans.",11/11/2010,7.1,291,"['Action', 'Animation', 'Adventure']"
8874,1414607,Surprise!,"'Surprise!' is a horror-comedy about a working class mum  who comes home to the worst surprise birthday party ever, organised by her infuriating husband and judgemental neighbours.",1/19/2025,0,0,"['Horror', 'Comedy']"
8875,31512,Memories of Matsuko,"While combing through the belongings of his recently deceased aunt, Matsuko, nephew Sho pieces together the crucial events that sank Matsuko's life into a despairing tragedy.",5/27/2006,7.7,158,"['Comedy', 'Drama', 'Music']"
8876,508570,The One and Only Ivan,"A gorilla named Ivan who’s living in a suburban shopping mall tries to piece together his past, with the help of other animals, as they hatch a plan to escape from captivity.",8/21/2020,7.4,585,"['Family', 'Comedy', 'Drama']"
8877,503346,Occupation,"Town residents must band together after a devastating alien invasion. As they struggle to survive, they realize they must stay one step ahead of their attackers and work together for a chance to strike back.",7/12/2018,4.6,220,"['Action', 'Science Fiction', 'Drama']"
8878,26175,Ivanhoe,Sir Walter Scott's classic story of the chivalrous Ivanhoe who joins with Robin of Locksley in the fight against Prince John and for the return of King Richard the Lionheart.,7/31/1952,6.781,178,"['Adventure', 'Romance', 'History']"
8879,479226,The Purity of Vengeance,"Copenhagen, 2018. A frightening discovery is made in an old apartment. The subsequent investigation of Department Q leads them to an infamous institution for girls that was suddenly closed in the early sixties.",10/4/2018,7.2,487,"['Crime', 'Thriller', 'Mystery', 'Drama']"
8880,18392,Embrace of the Vampire,An 18-year-old college freshman is seduced by a handsome vampire lover who introduces her to a dark world of carnal desires.,5/30/1995,4.844,138,"['Horror', 'Fantasy']"
8881,13375,The Tit & the Moon,A child does not stand the idea of having a new brother and dreams about drinking milk from the breasts of his mother again. The child asks the moon to bring him a tit only for him.,3/29/1994,6.2,78,"['Drama', 'Comedy']"
8882,152760,The Monuments Men,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",1/24/2014,6.057,3597,"['War', 'Drama', 'History', 'Action']"
8883,1381891,Henry Danger: The Danger Begins,Henry Hart is an average kid until he lands his first job as a sidekick to superhero Captain Man. His first mission is to go after an enemy who wants to turn all the babies in the city into green monsters.,7/26/2014,0,0,"['Comedy', 'Action']"
8884,1032948,V/H/S/85,"Unveiled through a made-for-TV documentary, five chilling tales of found footage horror emerge to take viewers on a gore-filled journey through the grim underbelly of the forgotten 1980s.",11/23/2023,5.667,87,"['Horror', 'Thriller']"
8885,9087,The American President,"Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.",11/17/1995,6.533,719,"['Comedy', 'Drama', 'Romance']"
8886,1109946,I'll Be Right There,"Wanda wants to take care of everyone in her life. She barely has time for herself, not that she would know what to do with it anyway.",9/6/2024,5.5,10,"['Comedy', 'Drama']"
8887,392207,The Invisible Guardian,"When the naked body of a teenage girl is found on the banks of the River Baztán, it is quickly linked to a similar murder one month before. Soon, rumours are flying in the nearby village of Elizondo. Is this the work of a ritualistic killer or is it the basajaun, the ‘invisible guardian’ of Basque mythology?  Inspector Amaia Salazar leads the investigation, taking her back to the heart of the Basque country where she was born, and where she hoped never to return. Shrouded in mist and surrounded by impenetrable forests, it is a place of unresolved conflicts and a terrible secret from Amaia’s childhood that will come back to haunt her.  Faced with the superstitions of the village, Amaia must fight the demons of her past to confront the reality of a serial killer on the loose. But as she is drawn deeper into the investigation, she feels the presence of something darker lurking in the shadows…",3/3/2017,6.496,677,"['Thriller', 'Crime', 'Mystery']"
8888,49292,Animal Instincts,"A cop and his sexually frustrated wife are struggling to keep their failing marriage intact, when by chance she finds that he is at heart a voyeuristic peeping tom. To satisfy him and herself, his wife has numerous affairs, which her husband watches on closed-circuit televison. However, the pair soon learn that when you play with fire, you'll always get burned.",10/21/1992,5.1,42,"['Drama', 'Thriller']"
8889,48395,Rare Exports: A Christmas Tale,"Young Pietari lives with his reindeer-herding father in arctic Finland. On the eve of Christmas, a nearby excavation makes a frightening discovery and an evil Santa Claus is unleashed…",12/3/2010,6.218,579,"['Fantasy', 'Horror']"
8890,11167,Peeping Tom,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.",5/16/1960,7.4,801,"['Thriller', 'Horror', 'Drama']"
8891,47951,The Adventures of Milo and Otis,"When Milo the cat and Otis the dog are separated, they each set off on an adventurous and often perilous quest across mountains, plains, and snow-covered lands to reunite with one another.",6/27/1986,6.5,201,"['Adventure', 'Drama', 'Family']"
8892,11832,Babette's Feast,A French housekeeper with a mysterious past brings quiet revolution in the form of one exquisite meal to a circle of starkly pious villagers in late 19th century Denmark.,8/11/1987,7.2,402,['Drama']
8893,828,The Day the Earth Stood Still,An alien and a robot land on Earth after World War II and tell mankind to be peaceful or face destruction.,9/28/1951,7.446,1121,"['Science Fiction', 'Thriller']"
8894,1130276,Succubus,A new father going through a marital separation joins a dating app and matches with a beautiful but mysterious young woman... whose powers of seduction and manipulation entangle him in a mystery more horrifying than he could have ever imagined.,8/30/2024,9.478,156,"['Horror', 'Thriller']"
8895,409617,Killing Ground,A couple's camping trip turns into a frightening ordeal when they stumble across the scene of a horrific crime.,8/24/2017,6.1,253,"['Mystery', 'Thriller', 'Horror']"
8896,1411193,Ninja Motherf*cking Destruction,,1/21/2025,0,0,[]
8897,212162,Puella Magi Madoka Magica the Movie Part III: Rebellion,"Following Madoka's rewriting of the universe, sacrificing herself and her happy normal days to save all magical girls from the cruel fate that awaited them by wiping witches out of existence, the despair still manifest into creatures known as nightmares. Magical girl Homura Akemi continues to fight alone in the hope that she will be able to see Madoka smile again.",10/26/2013,7.7,181,"['Mystery', 'Animation', 'Fantasy']"
8898,981314,Alien Invasion,"A group of friends find a large egg, but little do they know it contains an unwelcome predator. Now they must stop it from reaching civilization.",5/11/2023,5.6,89,"['Horror', 'Science Fiction']"
8899,888768,Weekend Rebels,"Mirco von Juterczenka's novel ""Wir Wochenendrebellen"" is the story of a father and his ten-year-old son, who is Asperger's autistic. The boy has set his mind on finally finding his favourite football club. But his selection criteria are very specific and besides, he wants to experience all the clubs (no matter in which league they play) live in the stadium.",9/28/2023,6.9,80,"['Comedy', 'Drama']"
8900,888768,Weekend Rebels,"Mirco von Juterczenka's novel ""Wir Wochenendrebellen"" is the story of a father and his ten-year-old son, who is Asperger's autistic. The boy has set his mind on finally finding his favourite football club. But his selection criteria are very specific and besides, he wants to experience all the clubs (no matter in which league they play) live in the stadium.",9/28/2023,6.9,80,"['Comedy', 'Drama']"
8901,331781,Amy,"A documentary on the life of Amy Winehouse, the immensely talented yet doomed songstress. We see her from her teen years, where she already showed her singing abilities, to her finding success and then her downward spiral into alcoholism and drugs.",7/2/2015,7.601,1242,"['Documentary', 'Music']"
8902,501190,"God, Sex and Truth","'God, Sex and Truth' delves into the world of sex where it digs out and projects the deepest dignity, divinity of the act and a women's true purpose of her sexuality.",1/27/2018,6.32,25,['Romance']
8903,758724,The Cellar,"When Keira Woods' daughter mysteriously vanishes in the cellar of their new house in the country, she soon discovers there is an ancient and powerful entity controlling their home that she will have to face or risk losing her family's souls forever.",3/25/2022,6.512,461,"['Horror', 'Mystery']"
8904,13192,Moonwalker,"Moonwalker is a 1988 American experimental anthology musical film starring Michael Jackson. Rather than featuring one continuous narrative, the film expresses the influence of fandom and innocence through a collection of short films about Jackson, some of which are long-form music videos from Jackson's 1987 album Bad. The film is named after his famous dance, ""the moonwalk"", which he originally learned as ""the backslide"" but perfected the dance into something no one had seen before. The movie's introduction is a type of music video for Jackson's ""Man in the Mirror"" but is not the official video for the song. The film then expresses a montage of Michael's career, which leads into a parody of his Bad video titled ""Badder"", followed by sections ""Speed Demon"" and ""Leave Me Alone"". What follows is the biggest section where Michael plays a hero with magical powers and saves three children from Mr. Big. This section is ""Smooth Criminal"" which leads into a performance of ""Come Together"".",10/29/1988,6.9,543,"['Fantasy', 'Music']"
8905,358632,Typhoon Noruda,"As an unexpected typhoon bears down on a small tropical island, a group of students trapped at school find themselves forced to put aside their personal issues and work together. Not only to save themselves, but possibly the lives of everyone on the planet!",6/5/2015,6.6,46,"['Science Fiction', 'Animation']"
8906,354110,Forsaken,"John Henry returns to his hometown in hopes of repairing his relationship with his estranged father, but a local gang is terrorizing the town. John Henry is the only one who can stop them, however he has abandoned both his gun and reputation as a fearless quick-draw killer.",9/16/2015,6.1,348,"['Western', 'Action', 'Drama']"
8907,290,Barton Fink,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,8/1/1991,7.461,1677,"['Comedy', 'Drama']"
8908,260516,Lupin the Third: Jigen's Gravestone,"Lupin & Jigen have their sights set on a treasure called the Little Comet, which is located in the heavily fortified country of East Doroa. During the heist, Jigen is almost killed by a sniper named Yael Okuzaki. His specialty is preparing tombstones for his targets before executing them. It's said that no one can survive after Yael makes their tombstone.",6/21/2014,7.5,121,"['Animation', 'Adventure', 'Action', 'Crime', 'Drama']"
8909,1380553,Ungol,"Sexy vixens Audrey Avila and Stephanie Raz will give you the hottest moans in this newest sexy drama by Bobby Bonifacio, Jr. A blind woman owns a makeshift motel in a slums area. As she hears her clients' loud noises, she becomes sexually aroused.",11/8/2024,4,1,['Drama']
8910,354857,Regular Show: The Movie,"After a high school lab experiment goes horribly wrong, Mordecai and Rigby must go back in time to battle an evil volleyball coach in order to save the universe — and their friendship.",9/1/2015,7.8,382,"['Animation', 'Comedy', 'Science Fiction', 'TV Movie', 'Adventure', 'Action']"
8911,14043,Nancy Drew,Intrepid teenage private eye Nancy Drew heads to Tinseltown with her father to investigate the unsolved murder of a movie star in this old-fashioned whodunit based on Carolyn Keene's popular series of books for young adults. But can the small-town girl cut through the Hollywood hype to solve the case?,6/15/2007,6.1,511,"['Family', 'Adventure', 'Crime', 'Mystery', 'Comedy']"
8912,952062,Recep Ivedik 7,"Recep and Nurullah decide to go village house, which is inherited from his grandma. Recep finds out the existence of a big project, that will damage the village and the surrounding forests. Villagers will fight against the project with Recep's leadership.",12/9/2022,6.026,58,['Comedy']
8913,469721,The Cured,"What happens when the undead return to life? In a world ravaged for years by a virus that turns the infected into zombie-like cannibals, a cure is at last found and the wrenching process of reintegrating the survivors back into society begins.",11/24/2017,5.518,369,"['Horror', 'Drama', 'Science Fiction']"
8914,823216,Red Stone,"With one bullet, Motley’s life spirals out of control as he’s forced to go on the run from the ruthless crime lord, Jed Haywood. The brother of Haywood's best friend Boons recently died in a terrible car accident and today is the funeral. He has 10 hours to bring Motley in and get to the cemetery. Over the course of a day, Motley and Boon play a game of cat and mouse as their fate brings them together for a climatic showdown.",12/3/2021,5.6,27,"['Action', 'Crime', 'Mystery', 'Thriller', 'Drama']"
8915,653598,Spree,"Desperate for an online following, a rideshare driver has figured out a deadly plan to go viral and he will stop at nothing to get his five minutes of fame.",8/14/2020,6.5,441,"['Comedy', 'Crime', 'Horror']"
8916,126319,Ernest & Celestine,"Celestine is a little mouse trying to avoid a dental career while Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",12/12/2012,7.8,606,"['Animation', 'Comedy', 'Drama', 'Family', 'Adventure']"
8917,30301,Black Angel,"Trapped in an unhappy marriage, the wife of a high ranking Fascist official starts a dangerous, self-destructive relationship with a duplicitous S.S. Officer.",4/12/2002,5.3,74,"['Drama', 'Romance', 'Thriller']"
8918,967585,Alibi.com 2,"After closing his agency Alibi.com and promising Flo that he would never lie to her again, Greg's new life became quiet, too quiet... Not for long! When he decides to propose to Flo, Greg is up against the wall and has to introduce his family. But with his crooked father and his ex-charm actress mother, this could ruin his future union. He has no choice but to reopen his agency with his former accomplices for an ultimate Alibi and to find more presentable fake parents.",2/8/2023,6.6,420,"['Comedy', 'Family']"
8919,1696,The Devil's Rejects,"The murderous, backwoods Firefly family take to the road to escape the vengeful Sheriff Wydell, who is not afraid of being as ruthless as his target.",7/22/2005,6.7,1424,"['Drama', 'Horror', 'Crime']"
8920,1118723,Have You Got It Yet? The Story of Syd Barrett and Pink Floyd,"Follow the moment Barrett was kicked out of Pink Floyd, from the narrative of him going from groundbreaking musician to iconic rocker and manic, unstable star.",5/15/2023,7.429,14,"['Documentary', 'Music']"
8921,24548,Just One of the Guys,"When Terry Griffith loses her high school's writing competition, she's convinced that it's because she's a girl. So Terry decides to change high schools and pose as a boy to prove her point. Her brother, Buddy, helps her pass as a guy so well that she is soon making friends with the boys at school, including the attractive Rick, who becomes her new best friend. But her gender-swapping makes things difficult when she falls in love with him.",4/26/1985,6.5,304,"['Comedy', 'Romance']"
8922,10213,From Dusk Till Dawn 3: The Hangman's Daughter,"Narrowly escaping death, outlaw Johnny Madrid goes on the run with the hangman's sensuous daughter Esmeralda by his side.",10/31/1999,4.9,348,"['Western', 'Horror', 'Thriller']"
8923,245168,Suffragette,"Based on true events about the foot soldiers of the early feminist movement, women who were forced underground to pursue a dangerous game of cat and mouse with an increasingly brutal State.",10/16/2015,7.2,1616,"['Drama', 'History']"
8924,124459,The Incredible Burt Wonderstone,"After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene.",3/14/2013,5.7,1421,['Comedy']
8925,537059,Justice League vs. the Fatal Five,"The Justice League faces a powerful new threat — the Fatal Five! Superman, Batman and Wonder Woman seek answers as the time-traveling trio of Mano, Persuader and Tharok terrorize Metropolis in search of budding Green Lantern, Jessica Cruz. With her unwilling help, they aim to free remaining Fatal Five members Emerald Empress and Validus to carry out their sinister plan. But the Justice League has also discovered an ally from another time in the peculiar Star Boy — brimming with volatile power, could he be the key to thwarting the Fatal Five? An epic battle against ultimate evil awaits!",3/29/2019,6.7,346,"['Animation', 'Action', 'Science Fiction']"
8926,866413,You People,"A new couple and their families reckon with modern love amid culture clashes, societal expectations and generational differences.",1/20/2023,5.653,709,"['Romance', 'Comedy']"
8927,11093,House of Sand and Fog,"Behrani, an Iranian immigrant buys a California bungalow, thinking he can fix it up, sell it again, and make enough money to send his son to college. However, the house is the legal property of former drug addict Kathy. After losing the house in an unfair legal dispute with the county, she is left with nowhere to go. Wanting her house back, she hires a lawyer and befriends a police officer. Neither Kathy nor Behrani have broken the law, so they find themselves involved in a difficult moral dilemma.",12/19/2003,7.2,768,['Drama']
8928,1395642,Umjolo: Day Ones,"Zanele and Andile have been best friends since day one. But now that Andile is married with kids, is Zanele destined to be in the friend zone forever?",12/19/2024,6,2,"['Romance', 'Drama']"
8929,1325218,Private Tutor,A hot private tutor gives a lesson on intimacy to a curious student. But for how long can they keep their lessons private when somebody else wants to join in on the topic?,8/27/2024,2,1,['Drama']
8930,857756,Eternal 831,"In the present day, the world is in turmoil due to an ""unprecedented disaster."" A young man living in Tokyo, Suzushirō, has a secret he cannot tell anyone. That secret is that he can stop the time around him despite his thoughts. One day, he meets a girl named Nazuna who has the same ""power"". When he learns that she is being used in a crime, he impulsively reaches out to help her.",3/18/2022,5.684,19,"['Animation', 'Drama', 'Adventure', 'Science Fiction']"
8931,17606,The Other Man,"The story of a husband who suspects his wife of adultery, and sets out to track down the other man in her life.",12/25/2008,5.4,225,"['Drama', 'Thriller', 'Mystery', 'Romance']"
8932,614587,Lupin III: The First,"The iconic ""gentleman thief"" Lupin III returns in an action-packed, continent-spanning adventure, as Lupin III and his colorful underworld companions race to uncover the secrets of the mysterious Bresson Diary, before it falls into the hands of a dark cabal that will stop at nothing to resurrect the Third Reich.",12/6/2019,7.3,290,"['Adventure', 'Action', 'Animation']"
8933,18126,Hannah Montana: The Movie,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet niblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana.",4/10/2009,6.6,2009,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']"
8934,12590,Below,"In the dark silence of the sea during World War II, the submarine USS Tiger Shark prowls on what should be a routine rescue mission. But for the shell-shocked crew, trapped together in the sub's narrow corridors and constricted spaces, this is about to become a journey into the sensory delusions, mental deceptions and runaway fears that lurk just below the surface of the ocean.",8/11/2002,6,445,"['Thriller', 'Horror', 'Mystery']"
8935,615678,Thunder Force,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city.",4/9/2021,5.5,1239,"['Comedy', 'Action', 'Adventure', 'Science Fiction']"
8936,520663,The Woman in the Window,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,5/13/2021,6.013,1962,"['Crime', 'Mystery', 'Thriller']"
8937,8293,Howards End,"A saga of class relations and changing times in an Edwardian England on the brink of modernity, the film centers on liberal Margaret Schlegel, who, along with her sister Helen, becomes involved with two couples: wealthy, conservative industrialist Henry Wilcox and his wife Ruth, and the downwardly mobile working-class Leonard Bast and his mistress Jackie.",3/13/1992,7.018,536,"['Drama', 'Romance']"
8938,4528,The Count of Monte Cristo,"Edmund Dantes is falsely accused by those jealous of his good fortune, and is sentenced to spend the rest of his life in the notorious island prison, Chateau d'If. While imprisoned, he meets the Abbe Faria, a fellow prisoner whom everyone believes to be mad. The Abbe tells Edmund of a fantastic treasure hidden away on a tiny island, that only he knows the location of. After many years in prison, the old Abbe dies, and Edmund escapes disguised as the dead body. Now free, Edmund must find the treasure the Abbe told him of, so he can use the new-found wealth to exact revenge on those who have wronged him.",12/6/1961,7.1,32,['History']
8939,335791,When the Bough Breaks,A surrogate mother harbors a deadly secret desire for a family of her own with the husband who is expecting to raise her child.,9/9/2016,5.862,401,"['Drama', 'Thriller']"
8940,335791,When the Bough Breaks,A surrogate mother harbors a deadly secret desire for a family of her own with the husband who is expecting to raise her child.,9/9/2016,5.862,401,"['Drama', 'Thriller']"
8941,11971,Much Ado About Nothing,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",5/7/1993,6.9,736,"['Drama', 'Comedy', 'Romance']"
8942,1257926,0000 Kilometre,A phone call to Izmir while she and Ege are living together in France turns their lives upside down. The caller claims to be Izmir's recently deceased mother.,10/31/2024,5.5,2,"['Romance', 'Drama']"
8943,479259,Lost Girls & Love Hotels,"Searching for escape in Tokyo's back alleys, a haunted English teacher explores love and lust with a dashing Yakuza, as their tumultuous affair takes her on a journey through the city's dive bars and three-hour love hotels.",9/18/2020,5.427,185,['Drama']
8944,277432,Happy New Year,Six would-be thieves enter a prestigious dance competition as a cover for their larger goal of pulling off a major heist.,10/24/2014,6,259,"['Action', 'Comedy', 'Crime', 'Adventure']"
8945,18238,Lesbian Vampire Killers,"With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.",3/16/2009,5.3,387,"['Horror', 'Comedy']"
8946,17792,Omen IV: The Awakening,"Damien Thorn is dead, but his prophecy is reborn in a mysterious girl named Delia, who is adopted by two attorneys.",7/19/1991,4.9,240,"['Horror', 'Mystery', 'Thriller', 'TV Movie']"
8947,632632,Given,"The relationship between a band's bassist, their drummer, and the drummer’s roommate and ex-boyfriend, who is a professional violinist.",8/22/2020,8.279,389,"['Animation', 'Drama', 'Music', 'Romance']"
8948,517839,Border,"When a border guard with a sixth sense for identifying smugglers encounters the first person she cannot prove is guilty, she is forced to confront terrifying revelations about herself and humankind.",9/27/2018,6.688,814,"['Fantasy', 'Drama', 'Crime']"
8949,1175147,Tudo Por um Pop Star 2,"Three friends who live in Resende, in the interior of Rio de Janeiro, and plan a trip in Babette's Beetle convertible to celebrate their 15 years of friendship and attend the closing show of the tour of a great pop star, who studied with them as a teenager. and today he is the most famous young singer in Brazil.",10/10/2024,0,0,['Comedy']
8950,254474,Zombeavers,College friends find their weekend of sex and debauchery ruined when deadly zombie beavers swarm their riverside cabin.,10/20/2014,4.938,707,"['Horror', 'Action', 'Comedy']"
8951,224141,Into the Woods,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",12/24/2014,5.8,4244,"['Fantasy', 'Comedy']"
8952,666949,Wife's Taste,,12/25/2019,8,1,[]
8953,11071,Them!,"As a result of nuclear testing, gigantic, ferocious mutant ants  appear in the American desert southwest, and a father-daughter team of entomologists join forces with the state police officer who first discovers their existence, an FBI agent and, eventually, the US Army to  eradicate the menace, before it spreads across the continent — and the world.",6/16/1954,6.8,419,"['Science Fiction', 'Horror']"
8954,1004255,Je ne suis pas un héros,"Louis is a super nice guy. But in his lawyer's office, this is not a compliment. When his doctor wrongly diagnoses a serious disease, his colleagues behaviour changes : they care about him, they ask him questions and they listen his answers. Finally, Louis exists ! So, obviously, he hesitates over telling the truth.",11/22/2023,6,53,['Comedy']
8955,15244,A Man Escaped,A captured French Resistance fighter during World War II engineers a daunting escape from prison.,11/11/1956,8,536,"['Drama', 'Thriller']"
8956,29845,A Woman Under the Influence,"Mabel Longhetti, desperate and lonely, is married to a Los Angeles municipal construction worker, Nick. Increasingly unstable, especially in the company of others, she craves happiness, but her extremely volatile behavior convinces Nick that she poses a danger to their family and decides to commit her to an institution for six months. Alone with a trio of kids to raise on his own, he awaits her return, which holds more than a few surprises.",11/18/1974,7.8,492,['Drama']
8957,1301788,Savages,"Sonia and Arturo live in a house that appears safe but is too large and silent. One night, three armed men violently break into the couple's property. Arturo manages to escape and capture the youngest and most inexperienced of the thieves, deciding to kidnap him and discipline him in the basement of the house. Gradually, the anger dissipates, and strange familial ties emerge that Arturo and Sonia believed were long gone.  ""Salvajes"" is a violent portrayal of a divided society, in an unequal social fabric where the boundaries between victim and perpetrator become blurred.",8/1/2024,6.7,10,"['Thriller', 'Drama']"
8958,1161663,Ghost Project,"Three young programmers come across an abandoned technology meant to detect supernatural presence. They reverse engineer the tech and create an app for their phones which allows them to see ghosts, thus endangering their own lives.",8/7/2023,6,38,"['Horror', 'Science Fiction']"
8959,382614,The Book of Henry,"Susan, a single mother of two, works as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands.",6/16/2017,7.5,1291,"['Drama', 'Crime', 'Thriller']"
8960,9573,Blood Work,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer.",8/9/2002,6.2,808,"['Thriller', 'Crime', 'Action', 'Mystery']"
